name,comment,star,source,label
Trần Đại Lộc,mình cũng không định mua hôm_nay vì còn trong tháng bảy âm_lịch nhưng mà cần đổi máy điện_thoại mới và giá km của tiki sắp kết_thúc nên mình đặt mua có giao nhanh 2h luôn về giá thì rẻ hơn tdgd đến 900k lận không biết tại_sao như thế sản_phẩm mình nhận được bao_bọc cẩn_thận nhân_viên tikinow biết là điện_thoại nên cũng ưu_tiên để riêng ra thùng hàng nhận phải mọi người của người đặt_hàng đó hộp máy còn nguyên seal tem niêm_phong giấy màu trắng của hãng sa mà ung việt nam luôn nha các bạn do không acept if seal br ok tự tay mình bóc seal luôn rất đã nhắn_tin cho tổng_đài 6060 thì báo là máy active hôm 23 tức_là ngày trước đó ok_vậy ổn máy chạy rất ngon mượt_mà màn_hình đẹp miễn chê cảm_biến vân tay trong màn_hình giờ đã nhạy như dòng các bạn cập_nhật lên bản 2019 nhé cập_nhật lần_lượt hết lần đó camera chụp đủ sáng rất đẹp có cả ống_kính siêu rộng loa nghe lớn tai_nghe theo máy ngoại_hình hơi nhà_quê nhưng mà nghe rất hay nha máy có cả chế_độ dolby atmos để nghe với tai_nghe nữa pin 4000mah có sạc nhanh tặng kèm luôn đặc_biệt hệ điều_hành oneui của sa mà ung bi giờ tuỳ biến rất sâu nha mình chuyển từ xiaomi miui qua rm không 4x mà vọc cài lại máy còn thấy mệt vì nhiều chi_tiết để thiết_lập nhưng xong các option theo mình rồi thì dùng phà phà thôi đắn_đo mãi con redmi không 4gb 64gb với con này mọi người được ca_tụng là điện_thoại quốc dân mà nhưng con này thì các trả ng review nước_ngoài đánh_giá rất cao và rất hot các bạn tìm_hiểu nha dù nó vẫn còn vài điểm chưa ngon giờ tiki bán chênh 1tr nên mình chọn sa mà ung made in vn luôn cho ngon thèm con a50 128gb qúa mà chênh 1tr máy thấy hơi căng mình mua góp 12 tháng sacombank có 470k tháng qúa khoẻ love tiki vn cám_ơn you so much máy ngon giá tốt phấn_khích qúa các bạn hay cho like_nhe,5,tiki,2
Thanh Nguyen Thanh,giao hàng nhanh_chóng điện_thoại siêu đẹp mượt_mà có tặng kèm ốp lưng trong hàng chính hãng nguyên seal nguyên kiện đã kích_hoạt bảo_hành trước ngày ns chung là ok hết về chất_lượng thì phải xài thời_gian nữa mà biết được nhưng mình rất tin_tưởng hàng của sa mà ung tạm cho sao trước,5,tiki,2
Trần Văn Viễn,đã nhận hàng đóng_gói cẩn_thận giao tiêu_chuẩn khá nhanh ngày đến lệ thuỷ máy còn nguyên tem chống mở hộp của sa mà ung ko biết cty làm_sao kích_hoạt bảo_hành được đã dùng ngày thấy rất hài_lòng trên trả ng tiki có cty bán rẻ hơn 5390000 nhưng mình vẫn chọn mua của tiki trả ding mong là không xảy ra bất_kỳ sự_cố nào trong qúa trình sử_dụng để mình đặt trọn niềm tin nơi tiki,5,tiki,2
Lê Thị Ngọc Tiền,cảm_ứng vân tay rất chậm cảm_ứng màn_hình cũng không nhạy lắm có lúc bấm bàn_phím không ăn phím_tắt âm_thanh lớn nhỏ mình cài trong thanh hỗ_trợ lúc bấm được lúc không màu hình selfie môi mình lúc_nào cũng màu cam trong khi màu son mình là màu hồng mình chỉnh màu lại hoài vẫn không chỉnh màu giống thực_tế được thực_sự là rất không thích những chuyện này máy chỉ có điểm cộng về sạc pin nhanh,2,tiki,0
Nghĩa Huỳnh,mua gói giao hàng 2h về hí_hửng mở máy thì bị sọc màn_hình phải chạy ra trung_tâm bảo_hành sa mà_ung để bảo_hành vì chết main giờ phải đợi tuần nữa mới có máy dùng lần đầu phải cho tiki sao,1,tiki,0
Le Thi Cam Van,bạn giao hàng qúa là nhanh và tiki miễn_phí tikinow cho mình nữa chứ máy mình màu trắng khá là đẹp được tặng ốp lưng và cả cây chọc khe sim nữa máy mình xài ok và mình dùng vân tay khá là ok mặc_dù đây là lần đầu mình sử_dụng công_nghệ bảo_mật vân tay trên smartphone nói_chung là khi cập_nhật thêm dấu vân tay thì phải đợi cho máy scan quét hết dấu vân tay phải 100 mới xong chồng mình thì nói là các phần_mềm dấu vân tay bên germany ảnh sử_dụng thì y_như vậy nên các bạn đừng có vội chê sa mà ung vói lại nên đọc kẽ help của a50 này là nên đặt mã pin hay_là quét hình bảo_mật trước rồi mới cài bảo_mật dấu vân tay mình thấy nên là như vậy tốt hơn kích_hoạt bảo_hành hôm_nay 19 07 2019 mua nhưng mà mới kích_hoạt bảo_hành hôm 10 07 2019 tới lúc này thì cảm_nhận máy ok từ tử rồi cảm_nhận thêm tặng tiki sao,5,tiki,2
Khoa Do,sản_phẩm như mong_đợi chỉ có cảm_biến vân tay quang_học là không được ổn nhưng bà_con cũng nói nhiều rồi hy_vọng sẽ cải_thiện tiki giao hàng nhanh khỏi nói đặt t6 mà t2 đã có sản_phẩm có tặng kèm ốp dẻo trong hên qúa khỏi mua positive màn_hình cũng có dán film mỏng hạn_chế trầy_xước khi chưa kịp dán cường_lực,5,tiki,2
Huỳnh Ngọc Thảo Ly,mới nhận hàng xài thấy ok đã kích_hoạt bảo_hành trước 13 ngày nhưng máy ful box nguyên seal cảm_ứng vân tay mình thấy ổn máy mình nhấn vô giữ khoảng giây là mở ra ngay lần là trúng chứ không phải lần như số bạn nhận_xét lúc quét vân tay ban_đầu mình ấn khá mạnh nên giúp máy sau_này nhận_diện tốt hơn chăng,5,tiki,2
Nguyễn Phương Duy,đã mua hàng điện_tử của tiki trả ding nhiều rồi nên rất yên_tâm về chính hãng chỉ chờ giá sale ngon là hốt em nó về thôi chấm sao vì sự tin_tưởng mà tiki đã gầy dựng mà có ai xài bản 64gb 4gb xem clip facebook bok hình hay bị giật không mượt_mà như mình không cho xin chút kiến tham_khảo xử_lý với,5,tiki,2
Pham Trang,tiki giao hàng nhanh ngày đã có hàng sản_phẩm tốt pin sạc ful 100 xài được ngày sản_phẩm đã được kích_hoạt vào ngày cuối tháng sản_phẩm còn nguyên seal có kèm ốp nhựa trong suốt tuy_nhiên nếu sản_phẩm có kèm miếng dán kính cường_lực nữa thì tốt vì những cửa_hàng tỉnh xa những cửa chưa hỗ_trợ dán cường_lực cho những dòng sản_phẩm mới,5,tiki,2
Vo Van Alel,hàng chính hãng ful box được kích_hoạt bảo_hành trước tuần theo chương_trình của tiki nhận hàng cài_đặt và sử_dụng thôi rẻ hơn thị_trường,5,tiki,2
Nhím,giao hàng nhanh trong ngày sản_phẩm còn nguyên tem hộp sử_dụng ngày rồi thấy ổn sạc khá nhanh ngủ trưa tiếng là đầy pin cũng không trâu lắm nhưng dành cho ứng_dụng bình_thường và chụp ảnh thì ok,4,tiki,2
Nguyên Gia Gia,tiki đóng_gói cẩn_thận giao hàng nhanh trong 2h máy nguyên seal chưa khui hộp màn_hình đẹp vân tay dưới màn_hình xài ngon và tiện hơn các máy để vân tay sau lưng cấu_hình chơi game liên_quân vẫn mượt không bị lag,5,tiki,2
Nguyễn Thị Trân,mới mua nhận hàng thấy rất ok còn tem nguyên hộp chưa xài nên chưa biết thế_nào còn được tặng ốp lưng dẻo ok con dê nhe mọi người nói_chung là hài_lòng sẽ ủng_hộ tiki,5,tiki,2
Noi Nay Co Tui Sky,alo gửi tiki máy mình nhận chiều_tối thứ đến sáng mình kiểm trả máy bị lỗi phần màn_hình camera mặt trước bị gắn vào lệch nó còn tròn đều và đúng góc của nó giốnh trong hình nên tiki cho mình gửi trả sản_phẩm 50 này nhé cám_ơn,1,tiki,0
Đưc Thien,giao hàng nhanh nhận hàng đã mở hộp mở seal có_lẽ do đã kích_hoạt như dò imei của máy không trùng với hộp máy hết tiền chưa gởi tin nhắn lên tổng_đài được nếu kiểm trả xong sẽ đánh_giá lại tạm đánh,1,tiki,0
Nguyễn Đăng Hoàng,mình mua tặng vợ thấy dùng rất được mặc_dù giá chỉ triệu máy mình là fan aple nhưng giờ điện_thoại and rồi đã ngon hơn rất nhiều ngày trước rồi đặc_biệt chụp ảnh rất rất đẹp đặt buổi sáng trưa là đã giao hàng,5,tiki,2
Nguyễn Thị Huyền Trang,hàng chính hãng giao nhanh về kiểm trả vẫn chưa kích_hoạt bảo_hành hàng nguyên hộp seri vỏ hộp và thân máy đồng_nhất mua được trả_góp giá rẻ nên rất ưng đã mua tiếp cái thứ sau khi nhận được cái thứ nhất,5,tiki,2
Phạm Xuân Hoàng,điện_thoại thứ mua tiki giao hàng rất nhanh mặc_dù ngoài tỉnh máy ổn mặc_dù check thì đã kích_hoạt bảo_hành tháng trước sao thôi vì đóng_gói khá hời_hợt chỉ lót giấy tạm_bợ thôi,4,tiki,2
Mẫu Rác,tất_cả ok trừ kết_nối 4g yếu chơi game không được sim này chơi máy khác ok còn a50 thì khỏi chơi luôn bật 3g thì chơi được nhưng chậm mua máy để chơi game mà giờ bùn vô_hạn,4,tiki,1
Văn Thị Kiều Trinh,mình mua điện_thoại ngày đến này là 24 ngủ dậy bật máy không được nghĩ là do hết pin nên sạc nhưng máy vẫn không hoạt_động cho mình hỏi mình phải làm_sao hay phải gửi bảo_hành như thế_nào,3,tiki,0
Hồ Thị Trang Đài,đặt tiki now giao trong 3h máy xài ổn nhận_diện khuôn_mặt nhanh mở khoá bằng vân tay chắc phải mất tầm 5s mà vẫn 50 50 mới mở nổi máy xài êm giá rẻ hơn so với thị_trường khoảng 1tr300,5,tiki,2
Trần Hiệp,tiki tư_vấn rất nhiệt_tình đóng_gói kĩ_lưỡng rất hài_lòng tin_tưởng khi mua hàng từ tiki đề_nghị nên thêm imei sản_phẩm để khách kiểm trả khi đặt_hàng nên có ghi_chú để ghi iêu cầu của khách,5,tiki,2
Mai Hoài Nam,sau tuần sử_dụng máy chạy ổn_định giao hàng tiki now rất nhanh_chóng hàng đóng_gói cẩn_thận nguyên seal sẽ tiếp tụt ủng_hộ tiki,5,tiki,2
Luyện Đức Hạnh,nhận hàng còn nguyên seal check đúng chính hãng xài đã một thời_gian rất ok cảm_ứng vân tay thì không ok lém sau một thời_gian không xài tính_năng này luôn chuyển qua nhận_diện khuôn_mặt tiện hơn,5,tiki,2
Lê Hoàng Vĩnh,mình sử_dụng sản_phẩm được nửa tháng máu a50 64gb chưa có gì xảy ra tiki rất uy_tín mình mua hàng sẽ ủng_hộ tiki rất mong tiki sẽ mãi giữ uy_tín với không đừng để số nhãn hàng làm mất uy_tín,5,tiki,2
Nhân,sản_phẩm tôi mới vừa mua khoảng tuần hôm_nay nó bị lỗi không sạc được vì cắm sạc vào nó báo có nước trong cổng sạc hỏi vậy bây_giờ tôi đi bảo_hành đâu và như thế_nào,3,tiki,0
Nguyễn Văn Hiếu,sản_phẩm đẹp giao hàng nhanh dùng qua ngày trải nghiệm nhận thấy cảm_ứng chưa được nhạy đôi lúc máy bị đơ vài giây tốt trong tầm giá tiền cảm_ơn tiki nhà bán hàng uy_tín,4,tiki,1
Quân Nguyễn,giao hàng nhanh đóng_gói cẩn_thận tiki giao tiêu_chuẩn sớm hơn dự_kiến ba ngày máy xài ổn nhận_diện khuôn_mặt nhanh mở khoá bằng vân tay 50 50,5,tiki,2
Trần Hiệp,a50 có điểm kém quét vân tay trên màn_hình rất chậm dù nhập mã vân tay của ngón tai_nghe kèm theo thuộc loại cùi bắp còn lại rất tuyệt_vời so với tấm giá 6tr là bá_chủ,4,tiki,1
Nguyễn Quảng,máy tốt xài tít dùng được tuần rồi thấy có vấn_đề là bàn_phím hay bị lỗi khi gõ ký_tự không biết do phần_mềm máy ko và có được cập_nhật không nữa còn lại thấy hài_lòng,4,tiki,1
Phuong Phuong,ghi là đã kích_hoạt nhưng máy mắn đã kích_hoạt ngay ngày mua nên không bị thiẹt ngày nào 448 000 cho a50 là rẻ nhất rồi hình_như đã mua tới cái thứ hay gì rồi cái nào cũng tốt,5,tiki,2
Tuyền Trần,máy xài ổn nhưng mình có thắc_mắc rằng tại_sao khi mình kiểm trả kích_hoạt bảo_hành thì lại báo rằng máy chưa được đăng_kí,4,tiki,1
Nguyễn Tâm,máy mình mới mua hơn tuần mà sạc pin thì máy nóng hơn thế máy sạc đủ đầy pin mà không tự ngắt mình rất tin_tưởng tiki rất mong phản_hồi và cách giải_quyết của tiki về vấn_đề này,3,tiki,0
Lê Thanh Hòa,tiki giao tiêu_chuẩn_thứ nhưng thứ đã có sản_phẩm sử_dụng rất tốt cảm_biến cũng nhạy camera chụp sắc nét,5,tiki,2
Trần Thành Đạt,nhận hàng nhanh nhân_viên giao hàng nhiệt_tình sản_phẩm đẹp mới nguyên seal xài ngon giá_cả hợp_lý ủng_hộ tiki sẽ phát_triển thành_công hơn nữa và có các mặt_hàng giảm_giá,5,tiki,2
Thỏ Và Cà Rốt,trôi bảo bành tháng rưỡi tiki camera kết giữ hoá_đơn để bảo_hành 12 tháng chưa hư nên chưa biết có bh đủ 12 tháng ko hàng mới 100 chính hãng vn,5,tiki,1
Thi Phuong Tham Le,đặt hôm_qua hôm_nay nhận được rồi con này đẹp đã kích_hoạt được 14 ngày tạm_thời hài_lòng,5,tiki,2
Long Hoa,mới nhận máy trưa nay tới giờ chưa gặp vấn_đề gì ngoài cái vân tay sau khi dán cường_lực không được ngon như trc với lại cho hỏi không có thẻ bảo_hành lúc muốn bảo_hành thì sao,5,tiki,1
Đào Luyến,hàng đóng_gói cẩn_thận giao hàng đúng lịch hẹn máy cảm_ứng nhạy khoá vân tay hơi kém pin dùng tương_đối ổn cho người ít chơi game ổn so với tầm giá,4,tiki,1
Kim Yến,mua hàng tiki trả ding rất yên_tâm về chất_lượng hàng chính hãng phân_phối lại có nhiều khuyên mãi rẻ hơn mua ngoài giao hàng rất nhanh tối 10h đặt sáng 8h đã giao hàng,5,tiki,2
Anh Tùng,đã dùng được vài tháng nói_chung là giao hàng nhanh máy dùng ổn đúng như qủang cáo hàng khi giao được bọc cẩn_thận nguyên seal tem mác có giấy_tờ đầy_đủ,5,tiki,2
Nguyên Cao Tâm,giao hàng nhanh rất hài_lòng điện_thoại tầm trung_thực_hiện tác vụ đơn_giản chơi game ổn với cấu_hình pin sử_dụng khá lâu đáng mua nhất trong phân khúc giá tiền này,5,tiki,2
Xuan Thach,em mua tối hôm_qua 10 sáng ngày hôm_nay 10 nhận hàng mà bảo_hành của điện_thoại em kích_hoạt từ 20 2019 vậy là sao ad em mất tháng bảo_hành,4,tiki,1
Anh Phu,sản_phẩm nguyên_vẹn giao hàng nhanh bh kích_hoạt trước tháng có kèm ốp dẻo vân tay để đúng vị_trí lần là mở để lệch ít thường không nhận vân tay,5,tiki,2
Thành Nln,điện_thoại đẹp pin trâu dùng cả ngày ok tối đi ngủ mới cần sạc chụp ảnh đẹp tiki giao hàng nhanh đóng_gói cẩn_thận,5,tiki,2
Từ Phước Hưng,mua lúc khuyên mãi còn 5tr3 máy mới đẹp nhìn ban_đầu rất thích luôn pin trâu_bò camera phải nói là xuất_sắc hơn tầm giá rồi nói_chung các bạn nên mua ngay và luôn,5,tiki,2
Vu Thi Tuyet,tiki giao hàng nhanh chưa đến giờ là nhận được máy mới ful box hàng chính hãng mới dùng ngày chưa thấy vẫn đề gì,5,tiki,2
Trịnh Tân,đã nhận hàng điện_thoại sử_dụng rất tốt rẻ và cấu_hình tương_đối ổn với dân văn_phòng,4,tiki,2
Si Nguyen Pham,hàng chính hãng đúng như quảng_cáo vân tay dưới màn_hình không nhạy lắm nhưng xài tạm ổn so_sánh với huawei p30 lite thì con này còn kém về ai chụp hình,5,tiki,1
Thảo Kelly,tại_sao camera trước của loại máy này lại khác với dòng máy a50 đặt mua từ trước của sa mà ung vì mình vừa mua cái và so sanh với cái của bạn mình thì thấy khác,1,tiki,0
Jennie Le,máy cảm_biến vân tay không nhạy mới dùng 10 ngày mà bị mất màu video bị tua nhanh trên tất_cả ap không biết sao luôn mua là sai_lầm nha,1,tiki,0
Nguyễn Trâm,lần đầu_tiên mua hàng công_nghệ trên tiki về chất_lượng sản_phẩm rất hài_lòng cảm_ứng nhạy sạc nhanh và còn giao hàng sớm hơn dự_định nhiều cảm_ơn,5,tiki,2
Minh Kha,giao hàng nhanh hàng chính hãng nguyên seal rất hài_lòng với sản_phẩm và dịch_vụ của tiki,5,tiki,2
Trịnh Thanh Mai,mới khui sản_phẩm còn nguyên tem đóng_gói chắc_chắn cảm_ơn tiki,5,tiki,2
Truong Thai Ha,mới đặt_hàng thứ thứ đã nhận được hàng mới khui hộp ra xài thử sáng giờ thấy ok mượt êm mới kích bảo_hành được 10 ngày rất hài_lòng,5,tiki,2
Nguyễn Thanh,cho hỏi máy mình mua chưa được tháng dang xài bình_thường tự_nhiên tối sac pin sáng ra thấy máy chết luôn không bật nổi là sao mình muốn baỏ hành như thế_nào,2,tiki,0
Moon Le,máy mỏng đẹp chạy ngon chỉ có_điều mở vân tay không nhạy lắm phải máy lần mới được giá rẻ hơn các store ngoài nhiều ok,4,tiki,1
Nguyen Ha Nam,đã nhận được hàng đúng thời_gian nhận_diện khuôn_mặt với vân tay khá cùi cần thêm thời_gian mới đánh_giá tiếp được,4,tiki,0
Le Ngan,xác_nhận đã nhận hàng cho anh giao hàng er quay lại review sau,5,tiki,1
T Hong Duy,sao điện_thoại chưa được kích_hoạt bảo_hành ad vui_lòng kích_hoạt bảo_hành hộ em nhanh với,5,tiki,1
